1.4086,1.0,2.0,1.0,0.2,1.9844199419021609,0.02002003
1.8815,1.0,1.0,1.0,0.3,3.5406343936920166,0.02002003
1.6349,1.0,1.0,1.0,0.4,2.672985315322876,0.02002003
1.4398,1.0,1.0,1.0,0.5,2.0729479789733887,0.02002003
1.2756,1.0,1.0,1.0,0.6,1.4424456357955933,2.07207208
1.1312,1.0,1.0,1.0,0.7,0.7360783219337463,2.73273274
0.9998,1.0,1.0,1.0,0.8,0.2260673195123672,2.8928929
0.8762,1.0,1.0,1.0,0.9,0.7682799696922302,0.02002003
0.7562,1.0,1.0,1.0,1.0,0.5720362067222595,0.02002003
0.6355,1.0,1.0,1.0,1.1,0.4039007127285003,0.02002003
0.5077,1.0,1.0,1.0,1.2,0.0902856513857841,2.06206207
2.3717,1.4099,1.0,1.0,0.2,0.0129926055669784,5.295295299999999
2.3747,1.4199,1.0,1.0,0.2,0.0129854008555412,5.28528529
2.3777,1.4299,1.0,1.0,0.2,0.0129951396957039,5.28528529
2.3807,1.4399,1.0,1.0,0.2,0.0129570271819829,5.28528529
2.3836,1.4499,1.0,1.0,0.2,0.0129396868869662,5.28528529
2.3865,1.4599,1.0,1.0,0.2,0.0129640270024538,5.27527528
2.3894,1.4699,1.0,1.0,0.2,0.0129629289731383,5.27527528
2.3923,1.4799,1.0,1.0,0.2,0.0129580106586217,5.27527528
2.3952,1.4899,1.0,1.0,0.2,0.0129808755591511,5.27527528
2.2354,0.99,0.99,1.0,0.2,0.0119324531406164,5.4954955
2.2404,0.9815,0.9838,1.0,0.2,0.012960547581315,5.47547548
2.2452,0.9731,0.9777,1.0,0.2,0.0129907187074422,5.485485489999999
2.2501,0.9646,0.9715,1.0,0.2,0.012979700230062,5.50550551
2.255,0.9562,0.9654,1.0,0.2,0.0129780434072017,5.52552553
2.2599,0.9477,0.9592,1.0,0.2,0.0129529321566224,5.54554555
2.2647,0.9392,0.9531,1.0,0.2,0.0127676120027899,5.57557558
2.2696,0.9308,0.9469,1.0,0.2,0.0129037154838442,5.5955956
2.2744,0.9223,0.9408,1.0,0.2,0.0129638789221644,5.61561562
2.2793,0.9138,0.9346,1.0,0.2,0.0129616456106305,5.64564565
2.284,0.9054,0.9285,1.0,0.2,0.0129489013925194,5.66566567
2.2889,0.8969,0.9223,1.0,0.2,0.0129655385389924,5.6956957
2.2936,0.8885,0.9162,1.0,0.2,0.0129998307675123,5.72572573
2.2984,0.88,0.91,1.0,0.2,0.0129884164780378,5.74574575
2.3032,0.8715,0.9038,1.0,0.2,0.0128645449876785,5.785785789999999
2.3079,0.8631,0.8977,1.0,0.2,0.0129192303866148,5.81581582
2.3126,0.8546,0.8915,1.0,0.2,0.0129102962091565,5.85585586
2.3173,0.8462,0.8854,1.0,0.2,0.0128435557708144,5.8958959
2.3219,0.8377,0.8792,1.0,0.2,0.0129143465310335,5.935935939999999
2.3264,0.8292,0.8731,1.0,0.2,0.0129525819793343,5.975975979999999
2.3311,0.8208,0.8669,1.0,0.2,0.0129601908847689,6.02602603
2.3355,0.8123,0.8608,1.0,0.2,0.0129943881183862,6.07607608
2.3401,0.8038,0.8546,1.0,0.2,0.0129558844491839,6.11611612
2.3445,0.7954,0.8485,1.0,0.2,0.0129746366292238,6.16616617
2.3489,0.7869,0.8423,1.0,0.2,0.0129394270479679,6.23623624
2.3532,0.7785,0.8362,1.0,0.2,0.0129913799464702,6.28628629
2.3575,0.77,0.83,1.0,0.2,0.0129899932071566,6.36636637
2.3618,0.7615,0.8238,1.0,0.2,0.0129977697506546,6.426426429999999
2.3659,0.7531,0.8177,1.0,0.2,0.0129905473440885,6.4964965
2.3701,0.7446,0.8115,1.0,0.2,0.0129998633638024,6.54654655
2.3741,0.7362,0.8054,1.0,0.2,0.0129986526444554,6.66666667
2.3781,0.7277,0.7992,1.0,0.2,0.0129986461251974,6.72672673
2.3818,0.7192,0.7931,1.0,0.2,0.0129947140812873,6.806806809999999
2.3857,0.7108,0.7869,1.0,0.2,0.012999003753066,6.87687688
2.3893,0.7023,0.7808,1.0,0.2,0.012998804450035,6.96696697
2.393,0.6938,0.7746,1.0,0.2,0.0129997078329324,7.067067069999999
2.3964,0.6854,0.7685,1.0,0.2,0.0129999853670597,7.13713714
2.3999,0.6769,0.7623,1.0,0.2,0.0129966661334037,7.27727728
2.4031,0.6685,0.7562,1.0,0.2,0.0129813700914382,7.337337339999999
2.4063,0.66,0.75,1.0,0.2,0.0129965003579854,7.42742743
2.4104,0.655,0.745,1.0,0.2,0.0129996603354811,7.57757758
2.4284,0.6572,0.7356,1.0,0.2,0.0129996668547391,7.61761762
2.4468,0.6594,0.7261,1.0,0.2,0.0129987113177776,7.71771772
2.4654,0.6617,0.7167,1.0,0.2,0.0129997469484806,7.53753754
2.4844,0.6639,0.7072,1.0,0.2,0.0129995066672563,7.58758759
2.5035,0.6661,0.6978,1.0,0.2,0.0129998996853828,7.637637639999999
2.523,0.6683,0.6883,1.0,0.2,0.0129999984055757,7.6976977
2.539,0.6706,0.6809,1.0,0.2,0.013027318753302,7.71771772
2.5552,0.6728,0.6734,1.0,0.2,0.0130656547844409,7.71771772
2.5715,0.675,0.666,1.0,0.2,0.013112226501107216,7.71771772
